"","name_img","whiteRatio","sizeRatio","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","fit.cluster"
"339","img-1302.png",506,250,573,170,138,318,378,547,437,179,170,"0.25",2
"340","img-1303.png",519,329,244,614,376,333,458,357,510,221,106,"0.203947368421053",10
"341","img-1304.png",480,332,331,544,272,328,509,396,542,179,48,"0.210526315789474",2
"342","img-1305.png",1172,484,177,420,591,609,478,438,402,499,512,"0.394736842105263",26
"343","img-1306.png",1247,68,336,522,650,579,467,388,440,499,534,"0.464912280701754",26
"344","img-1307.png",1327,235,201,447,618,653,485,434,468,466,541,"0.487179487179487",26
"345","img-1308.png",1373,241,269,431,642,640,488,402,440,447,518,"0.535087719298246",26
"346","img-1309.png",562,255,154,640,455,384,291,198,543,430,129,"0.222222222222222",16
"347","img-131.png",669,377,272,525,542,244,215,146,151,303,576,"0.4",14
"348","img-1310.png",1232,242,200,542,561,375,188,123,64,535,516,"0.363636363636364",6
"349","img-1311.png",603,135,298,500,405,282,233,236,88,179,201,"0.325",24
"350","img-1312.png",147,317,517,377,287,257,279,269,190,27,56,"0.144230769230769",2
"351","img-1313.png",746,95,37,398,595,470,388,311,375,220,266,"0.310344827586207",30
"352","img-1314.png",132,373,557,200,73,118,120,460,58,95,139,"0.21875",13
"353","img-1315.png",153,461,368,305,92,79,77,418,358,161,156,"0.239130434782609",2
"354","img-1316.png",47,49,579,159,165,186,100,45,102,110,127,"0.19811320754717",13
"355","img-1317.png",36,412,390,267,193,188,129,111,103,102,99,"0.171296296296296",13
"356","img-1318.png",77,321,364,379,236,204,185,148,136,174,153,"0.19811320754717",13
"357","img-1319.png",55,413,383,382,177,196,121,99,117,103,131,"0.209090909090909",13
"358","img-132.png",302,363,200,437,470,132,71,85,130,71,171,"0.272727272727273",5
"360","img-1321.png",101,45,568,254,260,211,148,149,161,136,139,"0.194444444444444",13
"361","img-1322.png",56,330,483,254,188,195,148,111,128,121,157,"0.185185185185185",13
"362","img-1323.png",598,293,62,601,496,394,332,311,171,83,211,"0.327586206896552",16
"363","img-1324.png",482,359,142,326,228,225,138,126,511,555,384,"0.364583333333333",21
"364","img-1325.png",641,480,296,349,214,208,174,186,582,510,412,"0.416666666666667",21
"365","img-1326.png",465,347,241,247,214,208,99,51,514,527,384,"0.385416666666667",21
"366","img-1327.png",391,461,335,200,205,169,99,145,554,502,384,"0.395833333333333",21
"367","img-1328.png",532,213,315,402,264,225,204,61,421,523,437,"0.333333333333333",21
"368","img-1329.png",323,226,273,258,174,142,120,126,514,455,337,"0.34375",21
"369","img-133.png",577,363,200,411,587,403,110,85,130,137,171,"0.25",16
"370","img-1330.png",420,418,468,219,174,169,99,91,554,502,353,"0.291666666666667",21
"371","img-1331.png",431,460,413,172,191,192,99,126,587,465,337,"0.385416666666667",21
"372","img-1332.png",458,389,468,172,214,118,138,256,511,409,384,"0.375",21
"373","img-1333.png",409,478,338,213,192,209,102,146,530,444,376,"0.41",21
"374","img-1334.png",483,478,338,213,192,193,102,159,573,491,376,"0.39",21
"375","img-1335.png",356,460,368,150,130,165,93,284,521,386,325,"0.380434782608696",21
"376","img-1336.png",1513,217,117,382,649,431,392,554,574,496,476,"0.545454545454545",28
"377","img-1337.png",1265,261,319,572,404,309,211,388,527,556,469,"0.473684210526316",1
"378","img-1338.png",383,293,154,467,378,256,240,159,206,225,247,"0.277777777777778",24
"379","img-1339.png",584,357,67,507,378,256,343,294,206,225,284,"0.277777777777778",16
"380","img-134.png",463,387,158,382,492,252,71,85,161,179,239,"0.25",5
"381","img-1340.png",502,195,341,536,235,256,240,198,253,225,247,"0.333333333333333",24
"382","img-1341.png",1185,275,574,675,310,300,380,253,372,432,322,"0.688888888888889",9
"383","img-1342.png",1441,442,222,557,618,599,423,426,78,408,507,"0.461538461538462",18
"384","img-1343.png",1602,219,103,387,490,603,556,509,570,592,550,"0.541666666666667",28
"385","img-1344.png",736,64,64,227,570,593,498,194,223,270,319,"0.276315789473684",17
"386","img-1345.png",271,162,562,358,190,197,230,385,199,215,197,"0.214285714285714",2
"387","img-1346.png",1300,7,31,481,674,615,333,309,265,493,443,"0.4296875",26
"388","img-1347.png",904,129,206,232,235,256,607,509,82,225,403,"0.444444444444444",3
"389","img-1348.png",807,138,67,158,110,36,607,588,82,414,507,"0.5",23
"390","img-1349.png",860,138,103,127,205,112,607,531,300,455,492,"0.416666666666667",23
"391","img-135.png",515,421,83,382,526,341,149,85,198,213,201,"0.227272727272727",16
"392","img-1350.png",687,120,148,651,350,339,258,242,218,179,328,"0.321428571428571",24
"393","img-1351.png",1457,138,1,83,263,282,281,236,611,626,637,"0.9",7
"394","img-1352.png",1636,293,1,44,637,703,648,641,614,605,597,"0.571428571428571",20
"402","img-136.png",375,421,168,378,531,426,130,101,149,117,151,"0.19047619047619",5
"404","img-1361.png",1596,107,1,151,322,477,557,600,615,619,623,"0.818181818181818",20
"405","img-1362.png",1457,34,1,111,343,401,423,471,610,629,626,"0.692307692307692",7
"406","img-1363.png",1660,147,1,296,485,679,630,649,634,629,640,"0.923076923076923",20
"407","img-1364.png",1597,344,1,55,176,194,294,542,610,622,640,"0.923076923076923",7
"408","img-1365.png",1659,167,1,232,591,630,628,639,633,628,639,"0.916666666666667",20
"409","img-1366.png",328,259,1,44,246,265,258,435,218,239,544,"0.571428571428571",23
"413","img-137.png",347,387,231,437,543,313,110,55,64,71,171,"0.227272727272727",5
"417","img-1373.png",708,122,1,181,356,282,102,80,411,618,618,"0.4",22
"418","img-1374.png",840,416,1,104,402,467,493,456,300,328,466,"0.444444444444444",19
"419","img-1375.png",1644,138,1,151,411,660,654,646,615,627,638,"0.636363636363636",20
"420","img-1376.png",1638,89,1,232,520,670,645,648,625,620,550,"0.5",20
"422","img-1378.png",1327,204,1,31,205,225,19,159,592,612,634,"0.875",12
"424","img-138.png",362,421,158,382,492,225,110,123,97,137,131,"0.227272727272727",5
"425","img-1380.png",1658,113,1,612,688,707,651,644,630,616,612,"0.555555555555556",28
"426","img-1381.png",1474,138,1,232,500,563,563,456,607,616,612,"0.555555555555556",20
"427","img-1382.png",804,413,425,526,327,337,399,355,331,311,349,"0.352941176470588",10
"428","img-1383.png",921,413,362,593,372,464,348,355,354,405,349,"0.382352941176471",10
"429","img-1384.png",1312,461,126,365,579,548,510,471,416,408,485,"0.461538461538462",26
"430","img-1385.png",689,266,499,273,154,148,289,582,410,370,337,"0.3359375",27
"431","img-1386.png",1068,438,200,495,492,313,504,464,348,300,239,"0.363636363636364",25
"432","img-1387.png",1148,151,69,508,532,447,444,454,383,436,447,"0.423076923076923",26
"433","img-1388.png",685,387,10,398,423,299,298,251,291,254,244,"0.275862068965517",16
"434","img-1389.png",917,387,37,196,563,492,457,311,375,286,211,"0.310344827586207",11
"435","img-139.png",227,421,200,353,455,252,110,123,161,137,131,"0.204545454545455",5
"436","img-1390.png",1105,416,148,701,538,491,453,276,84,91,429,"0.321428571428571",25
"437","img-1391.png",1040,133,23,222,647,511,441,363,411,394,402,"0.4",11
"438","img-1392.png",952,309,28,618,658,398,455,372,464,523,538,"0.441176470588235",25
"439","img-1393.png",1092,305,436,649,334,285,262,554,511,352,280,"0.46969696969697",15
"440","img-1394.png",878,235,405,677,423,385,345,271,606,523,137,"0.25",10
"441","img-1395.png",1236,279,367,612,513,475,502,489,475,196,292,"0.333333333333333",9
"442","img-1396.png",1274,279,367,651,493,501,542,567,577,285,255,"0.238095238095238",9
"443","img-1397.png",491,212,297,226,149,139,235,512,260,348,340,"0.46551724137931",27
"444","img-1398.png",1275,286,194,548,657,379,343,294,558,586,507,"0.4",1
"445","img-1399.png",249,214,237,464,198,227,324,236,168,180,249,"0.461904761904762",24
"446","img-14.png",429,294,377,301,134,158,257,585,333,302,284,"0.354166666666667",27
"447","img-140.png",373,421,55,382,526,532,110,55,64,71,131,"0.181818181818182",4
"449","img-1401.png",52,428,441,58,36,307,360,134,227,323,23,"0.114814814814815",13
"450","img-1402.png",34,428,423,50,47,266,312,100,145,240,42,"0.134057971014493",13
"451","img-1403.png",52,458,372,94,36,43,559,294,141,273,8,"0.114814814814815",13
"452","img-1404.png",129,439,338,521,274,37,102,170,120,125,192,"0.19",13
"453","img-1405.png",1125,325,103,172,715,580,460,419,300,455,437,"0.333333333333333",11
"454","img-1406.png",1111,87,47,472,527,430,427,354,353,478,452,"0.357142857142857",26
"455","img-1407.png",1305,295,158,542,686,582,450,55,64,411,561,"0.454545454545455",6
"456","img-1408.png",732,113,185,610,380,318,378,278,255,249,210,"0.258064516129032",10
"457","img-1409.png",1289,144,1,473,591,664,550,476,411,432,419,"0.333333333333333",26
"458","img-141.png",564,421,158,382,543,341,149,189,130,213,171,"0.204545454545455",16
"459","img-1410.png",385,392,194,222,195,201,84,382,565,394,384,"0.466666666666667",21
"460","img-1411.png",1273,235,189,514,596,503,250,143,115,560,507,"0.41304347826087",6
"461","img-1412.png",822,318,136,375,495,400,441,373,300,432,393,"0.366666666666667",11
"462","img-1413.png",625,326,40,350,513,287,432,334,218,333,358,"0.267857142857143",16
"463","img-1414.png",699,50,200,542,667,449,200,216,300,328,322,"0.257575757575758",30
"464","img-1415.png",663,33,362,618,523,277,213,159,231,283,290,"0.338235294117647",24
"465","img-1416.png",2,438,330,64,5,12,9,8,6,12,15,"0.0943396226415094",13
"466","img-1417.png",3,402,358,13,3,8,6,5,4,7,22,"0.118181818181818",13
"467","img-1418.png",1059,122,1,127,332,670,591,594,511,394,384,"0.375",29
"468","img-1419.png",710,246,31,545,530,427,300,309,421,606,201,"0.1875",16
"469","img-142.png",253,387,117,411,587,189,71,55,42,103,94,"0.181818181818182",5
"470","img-1420.png",742,141,362,665,455,398,375,325,589,446,86,"0.205882352941176",10
"471","img-1421.png",953,235,499,655,426,427,357,411,592,510,103,"0.21875",10
"472","img-1422.png",821,17,60,534,604,505,297,302,359,335,262,"0.24",30
"473","img-1423.png",284,312,57,144,60,29,24,481,403,372,394,"0.412790697674419",27
"474","img-1424.png",415,94,289,597,394,332,269,246,277,435,212,"0.180555555555556",24
"475","img-1425.png",716,293,1,8,424,417,441,395,411,432,322,"0.333333333333333",19
"476","img-1426.png",1229,282,70,510,697,702,419,228,285,311,268,"0.352941176470588",26
"477","img-1427.png",337,368,186,294,440,369,336,436,296,98,122,"0.452941176470588",5
"478","img-1428.png",940,156,1,191,618,711,657,129,257,279,287,"0.384615384615385",17
"479","img-1429.png",707,380,120,104,726,361,305,231,300,225,270,"0.703703703703704",16
"480","img-143.png",976,438,58,167,216,396,534,370,419,328,609,"0.785714285714286",3
"481","img-1430.png",769,95,114,586,421,390,410,363,161,239,328,"0.357142857142857",30
"482","img-1431.png",1405,28,105,670,710,618,459,433,311,479,473,"0.402439024390244",26
"483","img-1432.png",219,102,233,173,63,286,338,295,308,223,158,"0.324468085106383",2
"484","img-1433.png",1006,82,83,445,692,573,311,348,330,358,400,"0.363636363636364",30
"485","img-1434.png",7,470,387,24,37,31,25,18,24,20,29,"0.134920634920635",13
"486","img-1435.png",354,177,383,402,242,169,138,61,315,179,159,"0.21875",2
"487","img-1436.png",366,270,476,262,185,215,214,614,435,228,248,"0.234848484848485",27
"488","img-1437.png",1187,221,1,83,263,417,636,635,611,523,507,"0.5",7
"489","img-1438.png",704,147,25,71,218,271,534,574,356,295,469,"0.394736842105263",23
"490","img-1439.png",991,416,43,631,419,352,471,375,443,350,177,"0.423076923076923",25
"491","img-144.png",1319,393,179,127,205,472,519,363,326,601,643,"0.75",3
"492","img-1440.png",895,120,252,575,501,247,396,285,257,408,368,"0.326923076923077",14
"493","img-1441.png",477,253,326,562,431,453,381,463,259,84,105,"0.119047619047619",24
"494","img-1442.png",682,377,26,367,591,497,188,117,161,328,519,"0.583333333333333",16
"495","img-1443.png",636,253,310,643,523,362,274,176,231,256,223,"0.382352941176471",24
"496","img-1444.png",737,329,111,618,600,398,323,228,231,256,268,"0.294117647058824",30
"497","img-1445.png",628,69,36,104,623,679,172,223,185,232,224,"0.547008547008547",17
"498","img-1446.png",756,68,61,98,694,621,268,223,270,162,322,"0.641025641025641",17
"499","img-1447.png",984,269,48,339,490,480,377,224,226,518,480,"0.3125",6
"500","img-1448.png",1263,429,1,60,218,309,467,529,568,584,571,"0.578947368421053",7
"501","img-1449.png",1087,438,1,64,292,467,534,588,607,607,587,"0.555555555555556",7
"503","img-1450.png",952,360,131,332,714,304,232,228,331,360,509,"0.686274509803922",11
"504","img-1451.png",1030,425,142,108,721,529,188,329,300,290,437,"0.75",11
"505","img-1452.png",857,370,120,86,715,428,305,231,360,328,403,"0.759259259259259",11
"506","img-1453.png",1421,303,256,624,702,402,402,357,269,385,624,"0.596491228070175",18
"507","img-1454.png",1335,329,136,500,495,359,328,282,445,582,507,"0.45",8
"508","img-1455.png",1387,295,179,567,495,417,410,363,473,554,494,"0.45",18
"509","img-1456.png",1271,279,366,646,382,382,211,388,548,513,507,"0.421052631578947",9
"510","img-1457.png",713,29,39,223,606,383,367,207,264,337,484,"0.695035460992908",11
"511","img-1458.png",842,21,16,360,636,562,238,233,205,324,331,"0.340425531914894",30
"512","img-1459.png",1256,235,346,623,543,516,541,490,454,213,269,"0.318181818181818",9
"513","img-146.png",1132,432,1,268,561,612,557,464,476,376,366,"0.363636363636364",29
"514","img-1460.png",112,98,350,125,171,176,193,196,197,161,246,"0.239130434782609",13
"515","img-1461.png",274,212,594,303,213,146,83,146,151,164,192,"0.28",13
"516","img-1462.png",28,472,307,40,19,170,325,76,110,282,45,"0.12037037037037",13
"517","img-1463.png",20,467,295,107,26,61,310,72,76,266,13,"0.0987654320987654",13
"518","img-1464.png",1348,279,67,493,698,610,470,395,428,473,403,"0.411111111111111",26
"519","img-1465.png",1360,259,77,370,645,631,473,430,418,462,449,"0.446808510638298",26
"520","img-1466.png",1377,57,299,612,556,420,451,389,426,502,590,"0.520833333333333",1
"521","img-1467.png",1161,243,246,386,414,466,528,515,293,267,274,"0.314285714285714",25
"522","img-1468.png",537,336,87,263,414,439,476,334,267,141,151,"0.271428571428571",17
"523","img-1469.png",776,235,197,325,447,481,446,408,287,119,234,"0.283783783783784",17
"524","img-147.png",70,344,273,91,77,242,248,96,165,116,80,"0.197916666666667",13
"525","img-1470.png",721,357,50,202,390,466,406,499,385,186,196,"0.257142857142857",17
"526","img-1471.png",690,253,179,301,415,371,428,419,147,156,221,"0.319444444444444",17
"527","img-1472.png",908,261,123,341,455,457,461,509,261,237,234,"0.324324324324324",11
"528","img-1473.png",1414,298,420,645,482,355,288,583,546,490,405,"0.594202898550725",18
"529","img-1474.png",1536,287,346,676,504,477,392,606,566,443,510,"0.575757575757576",18
"530","img-1475.png",433,479,139,78,356,217,301,526,466,407,323,"0.221621621621622",23
"531","img-1476.png",1552,254,1,315,622,709,636,509,411,432,419,"0.5",28
"532","img-1477.png",1523,235,1,315,622,709,652,635,240,267,274,"0.4",29
"533","img-1478.png",882,466,125,167,292,237,209,250,614,552,452,"0.428571428571429",12
"534","img-1479.png",700,322,58,116,273,298,258,63,449,597,507,"0.404761904761905",22
"535","img-148.png",1422,329,12,204,402,583,587,473,360,523,570,"0.759259259259259",29
"536","img-1480.png",703,214,83,209,345,252,149,85,511,587,476,"0.409090909090909",22
"537","img-1481.png",1183,223,209,378,591,616,296,407,449,515,474,"0.476190476190476",26
"538","img-1482.png",501,297,335,567,396,169,248,61,71,124,507,"0.59375",24
"539","img-1483.png",1515,246,28,294,600,619,564,534,511,540,551,"0.588235294117647",28
"540","img-1484.png",1071,416,154,189,378,497,545,531,468,485,492,"0.555555555555556",3
"541","img-1485.png",1218,328,61,312,566,667,518,415,364,427,470,"0.538461538461538",26
"542","img-1486.png",1251,404,309,391,553,605,530,487,443,427,397,"0.474358974358974",26
"543","img-1487.png",200,320,37,57,162,326,388,440,504,489,488,"0.327586206896552",23
"544","img-1488.png",130,471,10,27,99,212,298,367,453,401,316,"0.396551724137931",27
"545","img-1489.png",144,212,11,21,115,197,258,334,533,467,358,"0.303571428571429",21
"546","img-149.png",986,163,1,276,518,609,467,486,440,458,493,"0.421052631578947",11
"547","img-1490.png",1548,377,1,151,492,660,594,600,541,551,531,"0.454545454545455",20
"548","img-1491.png",802,342,375,471,367,285,343,294,64,400,507,"0.393939393939394",14
"549","img-1492.png",742,342,219,437,248,285,311,189,107,521,428,"0.424242424242424",14
"550","img-1493.png",602,477,506,617,293,335,346,191,219,267,295,"0.3",24
"551","img-1494.png",1401,329,1,232,500,630,607,456,300,328,322,"0.444444444444444",29
"552","img-1495.png",1190,462,144,243,277,309,168,459,626,538,493,"0.526315789473684",8
"553","img-1496.png",397,323,167,488,288,153,121,507,299,147,315,"0.559090909090909",27
"555","img-1498.png",714,309,87,194,455,501,621,639,149,117,105,"0.19047619047619",17
"556","img-1499.png",617,301,168,350,361,332,635,370,149,158,187,"0.238095238095238",17
"557","img-15.png",522,260,425,248,156,152,243,594,258,256,371,"0.360294117647059",27
"558","img-150.png",1574,271,241,536,620,595,563,561,528,557,550,"0.694444444444444",28
"559","img-1500.png",398,293,158,353,367,313,632,304,64,71,131,"0.159090909090909",5
"560","img-1501.png",827,461,286,179,203,81,467,513,356,477,442,"0.736842105263158",23
"561","img-1502.png",1448,196,152,437,540,666,634,491,431,449,497,"0.521739130434783",28
"562","img-1503.png",597,192,111,404,600,650,455,279,184,256,268,"0.264705882352941",17
"563","img-1504.png",1477,207,70,404,600,651,590,480,552,540,390,"0.5",28
"564","img-1505.png",459,192,166,437,629,635,323,228,231,105,184,"0.235294117647059",4
"565","img-1506.png",1022,364,219,591,444,424,482,405,457,474,395,"0.373737373737374",25
"566","img-1507.png",575,360,328,560,292,374,390,346,331,417,223,"0.343137254901961",10
"567","img-1508.png",892,58,509,579,357,398,455,372,331,434,336,"0.382352941176471",10
"569","img-151.png",5,438,243,48,6,18,1,3,3,4,50,"0.242647058823529",13
"570","img-1510.png",11,291,275,96,50,229,87,21,19,24,35,"0.170634920634921",13
"571","img-1511.png",1511,247,1,142,534,689,649,642,623,2,227,"0.2",29
"572","img-1512.png",927,272,437,533,348,411,368,110,52,524,459,"0.463768115942029",14
"573","img-1513.png",291,403,194,268,411,405,286,312,430,123,176,"0.321212121212121",5
"574","img-1514.png",8,429,406,36,29,20,18,16,17,9,101,"0.158914728682171",13
"576","img-1516.png",1494,142,1,332,523,619,617,621,529,154,184,"0.176470588235294",29
"577","img-1517.png",1195,189,1,114,372,581,581,629,613,256,86,"0.117647058823529",29
"578","img-1518.png",1399,134,1,114,427,651,617,621,613,154,86,"0.176470588235294",29
"579","img-1519.png",1482,329,1,22,591,683,651,644,468,328,322,"0.444444444444444",29
"580","img-152.png",399,449,26,367,402,69,89,198,253,179,284,"0.666666666666667",5
"581","img-1520.png",239,482,324,267,58,36,582,358,286,441,460,"0.185185185185185",23
"582","img-1521.png",1395,295,168,464,661,556,534,489,607,613,322,"0.333333333333333",28
"583","img-1522.png",648,346,223,274,499,474,369,469,508,133,222,"0.393548387096774",16
"584","img-1523.png",32,478,430,228,108,132,71,20,49,28,78,"0.159090909090909",13
"585","img-1524.png",1151,376,298,612,534,493,481,443,411,383,227,"0.333333333333333",25
"586","img-1525.png",351,398,337,290,98,102,71,386,412,259,258,"0.333333333333333",27
"587","img-1526.png",214,319,294,168,117,49,30,479,169,228,239,"0.340909090909091",27
"588","img-1527.png",1287,390,352,458,332,274,223,604,599,424,514,"0.5625",9
"589","img-1528.png",762,375,298,573,325,458,481,236,240,202,274,"0.4",10
"590","img-1529.png",1457,235,1,13,229,477,557,554,632,627,602,"0.545454545454545",7
"591","img-153.png",518,449,97,502,382,239,211,220,269,247,186,"0.657894736842105",16
"593","img-1531.png",273,224,488,344,251,271,236,194,203,221,261,"0.223684210526316",2
"594","img-1532.png",365,474,419,478,263,268,261,159,265,218,242,"0.2875",2
"596","img-1534.png",599,209,473,589,352,365,285,264,245,221,220,"0.289473684210526",24
"598","img-1536.png",492,224,383,580,275,303,328,236,240,242,242,"0.325",24
"599","img-1537.png",439,410,343,544,296,343,266,240,161,198,279,"0.302631578947368",24
"600","img-1538.png",484,224,343,531,296,309,335,220,223,341,279,"0.276315789473684",24
"601","img-1539.png",461,477,468,437,275,282,328,215,202,197,274,"0.325",24
"602","img-154.png",400,340,241,467,428,69,144,294,161,179,322,"0.555555555555556",24
"603","img-1540.png",540,474,473,515,329,365,335,220,245,198,245,"0.328947368421053",24
"604","img-1541.png",579,224,456,531,290,365,335,240,223,295,300,"0.289473684210526",24
"605","img-1542.png",411,411,319,551,251,309,285,240,245,221,220,"0.289473684210526",24
"606","img-1543.png",82,214,347,129,135,233,358,124,297,97,26,"0.166666666666667",13
"607","img-1544.png",1567,182,60,375,534,658,575,395,473,554,595,"0.825",28
"608","img-1545.png",1246,449,241,555,500,175,493,380,391,225,507,"0.833333333333333",25
"609","img-1546.png",322,231,264,469,217,166,92,527,196,178,386,"0.488888888888889",27
"610","img-1547.png",290,321,242,487,255,173,98,66,560,214,163,"0.255813953488372",21
"612","img-1549.png",715,438,117,209,168,252,623,509,22,376,366,"0.318181818181818",23
"613","img-155.png",1046,329,212,540,502,398,213,228,184,405,617,"0.558823529411765",14
"614","img-1550.png",6,424,391,30,17,25,14,9,11,14,31,"0.241558441558442",13
"615","img-1551.png",789,187,317,642,390,265,304,245,250,239,310,"0.514285714285714",10
"616","img-1552.png",793,47,557,650,306,292,240,198,235,241,270,"0.694444444444444",10
"617","img-1553.png",416,258,263,382,229,198,128,160,541,376,252,"0.484848484848485",21
"618","img-1554.png",223,310,191,282,159,124,105,117,578,149,166,"0.464646464646465",21
"619","img-1555.png",275,241,208,396,206,175,128,82,485,344,203,"0.454545454545455",21
"620","img-1556.png",1165,461,411,695,313,134,198,627,342,85,208,"0.615384615384615",15
"621","img-1557.png",950,71,566,717,266,154,66,180,518,599,452,"0.267857142857143",14
"622","img-1558.png",1361,97,634,680,292,117,464,613,280,78,270,"0.851851851851852",15
"623","img-1559.png",642,223,199,693,283,175,164,537,280,78,166,"0.530864197530864",24
"624","img-156.png",674,293,1,127,396,390,410,256,460,596,569,"0.3125",19
"625","img-1560.png",1213,364,268,681,480,458,188,565,558,236,274,"0.366666666666667",25
"626","img-1561.png",1140,284,531,559,341,263,343,538,435,354,393,"0.683333333333333",9
"627","img-1562.png",1526,356,311,690,637,513,343,597,536,353,452,"0.571428571428571",18
"628","img-1563.png",1445,112,315,550,552,686,591,470,195,143,295,"0.5",26
"629","img-1564.png",1475,259,189,414,577,674,644,647,211,193,114,"0.173913043478261",29
"630","img-1565.png",560,378,523,385,180,351,608,326,390,501,454,"0.163793103448276",23
"631","img-1566.png",402,378,478,519,257,67,580,379,318,320,445,"0.206896551724138",2
"632","img-1567.png",745,60,449,583,417,141,190,294,36,277,587,"0.657657657657658",14
"633","img-1568.png",1568,154,341,536,620,646,534,509,550,567,519,"0.694444444444444",28
"634","img-1569.png",1184,272,477,546,292,373,483,157,137,560,424,"0.623188405797101",9
"635","img-157.png",658,358,136,355,424,379,550,395,188,53,322,"0.666666666666667",17
"636","img-1570.png",708,327,103,421,545,572,307,373,213,151,502,"0.35",16
"637","img-1571.png",738,445,315,284,214,250,284,604,547,377,490,"0.395833333333333",23
"638","img-1572.png",638,361,438,229,213,249,370,587,473,403,362,"0.37",23
"639","img-1573.png",1397,269,319,605,555,535,641,574,527,621,373,"0.315789473684211",18
"640","img-1574.png",1268,300,268,399,304,263,370,596,617,575,489,"0.4",8
"641","img-1575.png",830,135,179,513,706,603,47,40,46,179,461,"0.520833333333333",30
"642","img-1576.png",695,474,383,263,246,237,627,407,475,522,517,"0.226190476190476",23
"643","img-1577.png",1215,207,97,115,296,535,561,357,402,385,534,"0.789473684210526",3
"644","img-1578.png",1277,209,103,104,316,467,534,380,344,455,550,"0.833333333333333",3
"645","img-1579.png",1442,395,241,612,725,417,161,395,580,561,370,"0.466666666666667",18
"646","img-158.png",495,138,191,475,298,215,105,82,228,328,352,"0.595959595959596",24
"647","img-1580.png",1299,367,285,557,718,401,294,182,481,547,397,"0.423076923076923",1
"648","img-1581.png",1275,367,241,644,670,274,269,159,511,567,384,"0.416666666666667",1
"649","img-1582.png",1231,73,214,678,402,332,343,294,612,595,270,"0.296296296296296",1
"650","img-1583.png",4,438,173,86,32,23,17,12,10,11,21,"0.116402116402116",13
"651","img-1584.png",558,335,477,612,348,79,81,110,160,219,524,"0.594202898550725",24
"652","img-1585.png",1315,162,97,140,537,640,620,486,356,487,469,"0.526315789473684",29
"653","img-1586.png",72,438,426,275,122,162,197,29,47,55,167,"0.248",13
"654","img-1587.png",1074,68,288,619,648,557,443,168,255,216,440,"0.483870967741935",30
"655","img-1588.png",496,433,421,271,161,41,596,435,427,433,523,"0.303571428571429",23
"656","img-1589.png",932,377,354,529,343,295,423,426,383,279,507,"0.615384615384615",10
"657","img-159.png",345,132,284,439,244,124,71,67,162,310,366,"0.656565656565657",24
"658","img-1590.png",1528,53,241,507,644,672,587,540,534,441,466,"0.555555555555556",28
"659","img-1591.png",1545,132,154,477,644,683,582,509,550,532,535,"0.555555555555556",28
"660","img-1592.png",1478,76,67,367,611,683,573,473,519,523,466,"0.555555555555556",28
"661","img-1593.png",182,401,408,158,247,345,240,294,268,374,299,"0.148148148148148",2
"662","img-1594.png",1531,68,214,477,644,701,592,519,519,519,507,"0.555555555555556",28
"663","img-1595.png",1616,68,307,527,676,712,610,569,550,532,545,"0.648148148148148",28
"664","img-1596.png",1369,61,214,507,665,648,573,431,483,463,450,"0.462962962962963",26
"665","img-1597.png",1487,162,120,393,591,683,610,569,502,463,525,"0.555555555555556",28
"666","img-1598.png",1438,68,214,477,644,657,539,509,502,505,507,"0.5",28
"667","img-1599.png",1386,77,126,391,618,679,554,509,501,482,447,"0.442307692307692",28
"668","img-16.png",434,277,363,246,132,140,224,595,363,292,265,"0.3",27
"669","img-160.png",441,165,315,444,275,225,204,79,118,269,295,"0.697916666666667",24
"670","img-1600.png",1588,416,383,595,356,472,499,461,511,591,637,"0.9",18
"671","img-1601.png",1547,207,60,500,622,559,499,461,411,491,608,"0.85",28
"672","img-1602.png",1656,416,422,612,728,657,563,613,468,577,636,"0.888888888888889",18
"673","img-1603.png",1581,53,270,454,688,672,573,569,550,523,535,"0.62962962962963",28
"674","img-1604.png",958,204,160,437,455,295,510,509,321,146,231,"0.730769230769231",25
"675","img-1605.png",1631,460,60,465,670,622,472,584,602,601,618,"0.95",28
"676","img-1606.png",90,445,459,175,112,191,136,110,131,140,172,"0.228260869565217",13
"677","img-1607.png",73,461,416,305,152,115,116,44,45,76,82,"0.173913043478261",13
"678","img-1608.png",1610,300,341,582,620,646,534,380,492,523,587,"0.777777777777778",18
"679","img-1609.png",1541,75,40,240,552,684,637,579,549,531,513,"0.553571428571429",20
"680","img-161.png",510,173,137,439,292,175,128,160,162,234,421,"0.707070707070707",24
"681","img-1610.png",71,480,426,342,139,103,39,80,43,31,143,"0.21",13
"682","img-1611.png",1655,209,453,681,657,647,636,631,595,561,507,"0.7",18
"683","img-1612.png",1316,471,93,249,269,401,646,636,257,350,447,"0.461538461538462",3
"684","img-1613.png",975,438,93,148,226,516,630,542,321,408,287,"0.307692307692308",3
"685","img-1614.png",1053,416,160,111,226,194,625,608,190,279,231,"0.307692307692308",3
"686","img-1615.png",1388,442,179,172,256,552,656,548,511,394,384,"0.333333333333333",29
"687","img-1616.png",1136,452,40,215,246,225,628,628,449,305,358,"0.428571428571429",3
"688","img-1617.png",1483,446,93,249,226,401,646,643,383,350,507,"0.538461538461538",7
"689","img-1618.png",1437,416,1,181,356,590,534,395,411,575,556,"0.8",8
"690","img-1619.png",1367,329,1,315,455,590,441,80,240,618,595,"0.6",6
"691","img-162.png",390,58,458,376,220,84,64,106,248,274,455,"0.754901960784314",24
